transaction_id,transaction_date,transaction_type,amount,location,customer_age,account_age_days,previous_transaction_count,is_fraud
TXN02980,2026-01-10 16:44:00,Payment,29.02,Bengaluru,41,2414,29,0
TXN03560,2026-01-10 16:52:00,Payment,142.97,Kolkata,30,803,66,0
TXN01757,2026-01-10 16:57:00,Payment,294.41,Chennai,45,1266,39,0
TXN09137,2026-01-10 16:57:00,Payment,53.3,Chennai,43,2347,24,0
TXN02172,2026-01-10 17:03:00,Payment,135.17,Hyderabad,49,1052,6,0
TXN07007,2026-01-10 17:04:00,Withdrawal,706.0,Delhi,49,1470,28,0
TXN05631,2026-01-10 17:06:00,Payment,243.2,Bengaluru,35,646,45,0
TXN00551,2026-01-10 17:10:00,Withdrawal,97.82,Bengaluru,47,1206,34,0
TXN02789,2026-01-10 17:15:00,Payment,38.15,Chennai,53,1616,100,0
TXN04322,2026-01-10 17:22:00,Transfer,33.61,Hyderabad,44,1589,131,0
TXN03200,2026-01-10 17:24:00,Payment,389.41,Bengaluru,42,496,22,0
TXN02104,2026-01-10 17:27:00,Transfer,187.18,Chennai,36,2034,71,0
TXN00141,2026-01-10 17:28:00,Transfer,1165.92,Bengaluru,37,1371,37,0
TXN04434,2026-01-10 17:30:00,Payment,1116.53,Chennai,58,1081,30,1
TXN07162,2026-01-10 17:30:00,Payment,865.93,Mumbai,68,496,55,0
TXN09050,2026-01-10 17:31:00,Payment,87.22,Bengaluru,62,582,79,0
TXN03681,2026-01-10 17:34:00,Transfer,1822.13,Bengaluru,21,2364,53,0
TXN07567,2026-01-10 17:35:00,Payment,666.31,Delhi,56,420,110,0
TXN04114,2026-01-10 17:40:00,Payment,736.69,Ahmedabad,57,2450,16,0
TXN00096,2026-01-10 17:43:00,Transfer,258.48,Mumbai,27,1520,69,0
TXN07674,2026-01-10 17:50:00,Payment,131.85,Kolkata,38,1465,58,0
TXN04202,2026-01-10 17:52:00,Payment,99.87,Pune,37,388,42,0
TXN01879,2026-01-10 17:54:00,Payment,520.72,Mumbai,52,1319,32,0
TXN08697,2026-01-10 17:56:00,Payment,33.91,Delhi,21,405,43,0
TXN09727,2026-01-10 18:00:00,Payment,901.14,Mumbai,46,1442,102,0
TXN05369,2026-01-10 18:04:00,Payment,191.61,Pune,32,328,67,1
TXN03371,2026-01-10 18:06:00,Payment,1058.96,Kolkata,23,135,41,0
TXN09453,2026-01-10 18:07:00,Payment,239.75,Bengaluru,62,656,69,0
TXN05257,2026-01-10 18:08:00,Payment,262.57,Bengaluru,64,1224,47,0
TXN08010,2026-01-10 18:16:00,Payment,656.08,Pune,58,1570,27,0
TXN03306,2026-01-10 18:17:00,Transfer,537.02,Ahmedabad,54,1548,70,0
TXN00692,2026-01-10 18:17:00,Transfer,124.23,Mumbai,45,2406,10,0
TXN04039,2026-01-10 18:20:00,Transfer,17.49,Pune,43,280,31,0
TXN08769,2026-01-10 18:23:00,Payment,388.94,Pune,26,664,103,0
TXN05867,2026-01-10 18:28:00,Transfer,63.68,Mumbai,62,1573,51,0
TXN09126,2026-01-10 18:29:00,Payment,89.61,Pune,18,1473,47,0
TXN02873,2026-01-10 18:35:00,Withdrawal,77.72,Hyderabad,40,1413,64,0
TXN03905,2026-01-10 18:47:00,Transfer,2955.78,Chennai,61,450,46,0
TXN04918,2026-01-10 18:47:00,Payment,61.89,Jaipur,34,407,62,0
TXN01065,2026-01-10 18:48:00,Payment,50.63,Jaipur,58,1476,63,0
TXN07024,2026-01-10 18:54:00,Transfer,750.37,Bengaluru,46,2155,42,1
TXN04549,2026-01-10 18:54:00,Transfer,128.81,Delhi,68,909,18,0
TXN07836,2026-01-10 18:56:00,Payment,384.97,Mumbai,31,1017,25,0
TXN00532,2026-01-10 18:59:00,Payment,48.97,Hyderabad,28,561,100,1
TXN05357,2026-01-10 19:05:00,Payment,156.57,Hyderabad,22,1331,13,0
TXN05787,2026-01-10 19:05:00,Payment,299.68,Pune,18,599,33,0
TXN03019,2026-01-10 19:07:00,Withdrawal,66.02,Delhi,21,543,41,0
TXN07607,2026-01-10 19:11:00,Transfer,367.13,Hyderabad,62,695,67,0
TXN04312,2026-01-10 19:11:00,Payment,150.82,Delhi,22,1100,29,0
TXN03285,2026-01-10 19:17:00,Transfer,1656.77,Ahmedabad,50,1898,5,0
TXN01939,2026-01-10 19:17:00,Payment,529.67,Kolkata,37,349,34,0
TXN06844,2026-01-10 19:22:00,Transfer,412.22,Jaipur,68,1700,29,0
TXN01102,2026-01-10 19:26:00,Transfer,229.32,Bengaluru,63,788,40,0
TXN00334,2026-01-10 19:30:00,Payment,697.76,Hyderabad,68,222,38,0
TXN04255,2026-01-10 19:36:00,Payment,410.07,Bengaluru,61,887,17,0
TXN02733,2026-01-10 19:40:00,Payment,1171.49,Jaipur,21,607,12,0
TXN02469,2026-01-10 19:40:00,Withdrawal,17.17,Hyderabad,52,187,32,0
TXN08361,2026-01-10 19:40:00,Transfer,154.15,Chennai,28,488,85,0
TXN02689,2026-01-10 19:45:00,Withdrawal,80.7,Mumbai,29,1054,120,0
TXN00047,2026-01-10 19:46:00,Payment,545.6,Chennai,61,1082,44,0
TXN03566,2026-01-10 19:46:00,Transfer,457.5,Mumbai,42,170,16,0
TXN07898,2026-01-10 19:50:00,Transfer,29.0,Pune,34,876,62,0
TXN04379,2026-01-10 19:50:00,Payment,157.75,Mumbai,35,827,39,0
TXN07888,2026-01-10 19:52:00,Transfer,315.65,Bengaluru,38,1026,28,0
TXN02451,2026-01-10 19:58:00,Transfer,244.44,Ahmedabad,69,443,37,1
TXN08063,2026-01-10 19:58:00,Payment,111.32,Kolkata,55,359,2,0
TXN02240,2026-01-10 19:59:00,Payment,118.74,Delhi,54,373,97,0
TXN01188,2026-01-10 19:59:00,Transfer,879.76,Mumbai,28,938,6,0
TXN06354,2026-01-10 20:03:00,Withdrawal,290.39,Bengaluru,50,852,19,0
TXN06898,2026-01-10 20:04:00,Transfer,632.83,Hyderabad,31,783,40,1
TXN01032,2026-01-10 20:06:00,Transfer,71.13,Bengaluru,69,371,44,0
TXN02009,2026-01-10 20:06:00,Transfer,320.29,Pune,43,1004,42,0
TXN05295,2026-01-10 20:08:00,Payment,358.03,Chennai,32,459,98,1
TXN04170,2026-01-10 20:09:00,Payment,9088.03,Jaipur,46,995,59,1
TXN07261,2026-01-10 20:09:00,Withdrawal,521.15,Mumbai,66,845,196,1
TXN08080,2026-01-10 20:10:00,Withdrawal,52.46,Chennai,32,1111,45,0
TXN09630,2026-01-10 20:13:00,Transfer,43.5,Jaipur,58,343,24,0
TXN04386,2026-01-10 20:15:00,Payment,178.96,Mumbai,68,530,39,0
TXN07863,2026-01-10 20:16:00,Payment,463.94,Chennai,55,1298,31,0
TXN01992,2026-01-10 20:16:00,Transfer,2006.12,Chennai,49,1327,123,1
TXN00393,2026-01-10 20:21:00,Payment,385.17,Kolkata,38,2781,29,0
TXN02718,2026-01-10 20:29:00,Transfer,270.01,Pune,58,458,61,0
TXN01808,2026-01-10 20:30:00,Payment,146.88,Chennai,37,479,31,0
TXN04623,2026-01-10 20:34:00,Payment,91.43,Delhi,47,489,48,0
TXN04014,2026-01-10 20:35:00,Withdrawal,472.55,Bengaluru,40,861,47,0
TXN09706,2026-01-10 20:35:00,Transfer,172.94,Kolkata,44,2307,84,1
TXN00086,2026-01-10 20:37:00,Payment,743.81,Ahmedabad,31,710,35,0
TXN05461,2026-01-10 20:41:00,Payment,210.43,Mumbai,34,2486,42,0
TXN07927,2026-01-10 20:42:00,Withdrawal,111.99,Jaipur,61,522,39,0
TXN04885,2026-01-10 20:49:00,Transfer,199.65,Bengaluru,28,494,33,0
TXN08316,2026-01-10 20:57:00,Transfer,146.41,Pune,50,695,44,0
TXN09701,2026-01-10 20:57:00,Payment,207.53,Bengaluru,61,714,81,0
TXN00462,2026-01-10 20:58:00,Payment,499.5,Pune,18,2155,23,1
TXN05541,2026-01-10 21:01:00,Withdrawal,61.47,Chennai,29,1626,28,0
TXN00545,2026-01-10 21:02:00,Payment,43.04,Delhi,44,1289,36,0
TXN04396,2026-01-10 21:03:00,Transfer,99.09,Delhi,56,1842,80,0
TXN06033,2026-01-10 21:04:00,Payment,553.74,Mumbai,50,356,72,1
TXN09111,2026-01-10 21:09:00,Payment,42.92,Hyderabad,22,826,60,0
TXN04827,2026-01-10 21:11:00,Transfer,128.46,Hyderabad,62,96,101,0
TXN05318,2026-01-10 21:15:00,Withdrawal,154.91,Pune,66,862,98,0
TXN04329,2026-01-10 21:17:00,Withdrawal,280.64,Chennai,67,722,0,0
TXN06763,2026-01-10 21:18:00,Withdrawal,78.92,Mumbai,57,1183,160,0
TXN01722,2026-01-10 21:23:00,Transfer,1101.16,Chennai,51,339,39,0
TXN09822,2026-01-10 21:31:00,Payment,203.54,Kolkata,52,1247,15,0
TXN04996,2026-01-10 21:32:00,Payment,268.8,Bengaluru,67,2392,55,0
TXN08025,2026-01-10 21:35:00,Withdrawal,704.4,Hyderabad,62,823,60,0
TXN08024,2026-01-10 21:38:00,Payment,112.16,Hyderabad,60,1040,15,0
TXN05597,2026-01-10 21:40:00,Payment,124.49,Delhi,36,1096,71,0
TXN08414,2026-01-10 21:41:00,Payment,133.42,Jaipur,59,538,21,0
TXN08042,2026-01-10 21:42:00,Payment,513.15,Bengaluru,46,287,87,0
TXN04059,2026-01-10 21:44:00,Payment,3904.04,Hyderabad,21,1269,30,0
TXN00298,2026-01-10 21:44:00,Withdrawal,61.04,Chennai,23,422,87,0
TXN03078,2026-01-10 21:45:00,Withdrawal,23.8,Hyderabad,50,1296,20,0
TXN06400,2026-01-10 21:51:00,Transfer,28.38,Chennai,21,600,8,1
TXN09667,2026-01-10 21:52:00,Payment,391.88,Pune,49,489,19,0
TXN03959,2026-01-10 21:54:00,Payment,1200.45,Mumbai,20,1019,28,0
TXN09893,2026-01-10 21:57:00,Withdrawal,222.15,Mumbai,56,473,131,0
TXN07678,2026-01-10 21:58:00,Payment,390.55,Pune,24,503,76,0
TXN02511,2026-01-10 22:07:00,Transfer,614.54,Jaipur,32,1280,88,0
TXN08573,2026-01-10 22:11:00,Payment,297.93,Mumbai,41,1375,79,0
TXN08400,2026-01-10 22:11:00,Transfer,680.76,Delhi,21,156,42,1
TXN08399,2026-01-10 22:13:00,Payment,331.7,Bengaluru,21,2299,12,0
TXN05281,2026-01-10 22:14:00,Transfer,80.57,Jaipur,47,1572,36,0
TXN00521,2026-01-10 22:22:00,Payment,268.74,Delhi,21,626,21,0
TXN07132,2026-01-10 22:28:00,Payment,180.61,Bengaluru,36,445,21,0
TXN04790,2026-01-10 22:28:00,Withdrawal,181.15,Chennai,54,453,50,0
TXN02570,2026-01-10 22:29:00,Transfer,79.67,Bengaluru,58,787,86,0
TXN07845,2026-01-10 22:30:00,Payment,89.95,Pune,67,1900,71,0
TXN02156,2026-01-10 22:37:00,Payment,135.29,Delhi,18,1863,28,0
TXN06629,2026-01-10 22:40:00,Withdrawal,121.71,Mumbai,27,383,51,0
TXN05104,2026-01-10 22:43:00,Payment,93.38,Chennai,46,922,37,0
TXN02800,2026-01-10 22:46:00,Withdrawal,1106.18,Ahmedabad,60,524,25,0
TXN03984,2026-01-10 22:47:00,Payment,737.94,Bengaluru,21,691,57,0
TXN02480,2026-01-10 22:50:00,Payment,124.38,Mumbai,48,1400,64,0
TXN02482,2026-01-10 22:50:00,Transfer,871.63,Chennai,58,1673,28,0
TXN05279,2026-01-10 22:54:00,Payment,927.68,Jaipur,69,708,24,0
TXN02691,2026-01-10 22:56:00,Payment,962.09,Delhi,59,849,48,0
TXN05175,2026-01-11 08:03:00,Payment,282.2,Pune,32,523,52,0
TXN09950,2026-01-11 08:08:00,Payment,87.67,Mumbai,58,423,155,1
TXN05722,2026-01-11 08:14:00,Transfer,319.39,Mumbai,23,1895,19,0
TXN07710,2026-01-11 08:26:00,Withdrawal,265.9,Hyderabad,37,873,61,0
TXN01482,2026-01-11 08:26:00,Payment,140.76,Pune,60,1097,28,0
TXN00793,2026-01-11 08:27:00,Payment,161.61,Bengaluru,25,411,45,0
TXN07399,2026-01-11 08:28:00,Payment,151.2,Mumbai,26,1666,7,0
TXN00849,2026-01-11 08:28:00,Payment,217.31,Ahmedabad,64,979,17,0
TXN07941,2026-01-11 08:29:00,Payment,424.74,Chennai,18,836,26,1
TXN03195,2026-01-11 08:33:00,Payment,206.73,Chennai,50,955,26,0
TXN09136,2026-01-11 08:35:00,Transfer,375.59,Bengaluru,40,499,64,0
TXN02569,2026-01-11 08:35:00,Transfer,375.39,Hyderabad,49,1388,122,1
TXN00812,2026-01-11 08:36:00,Payment,1215.42,Pune,52,408,84,0
TXN05243,2026-01-11 08:37:00,Payment,183.95,Bengaluru,53,1729,116,0
TXN06272,2026-01-11 08:39:00,Payment,40.95,Bengaluru,18,1355,36,0
TXN00349,2026-01-11 08:44:00,Payment,738.32,Kolkata,19,555,115,0
TXN06331,2026-01-11 08:50:00,Payment,214.75,Hyderabad,69,320,57,0
TXN08159,2026-01-11 08:58:00,Withdrawal,246.43,Hyderabad,20,717,52,0
TXN06138,2026-01-11 09:03:00,Transfer,329.5,Chennai,67,365,44,0
TXN00182,2026-01-11 09:07:00,Transfer,206.9,Delhi,65,2234,10,0
TXN01282,2026-01-11 09:09:00,Payment,98.16,Kolkata,60,1709,78,0
TXN00885,2026-01-11 09:11:00,Transfer,119.03,Bengaluru,49,1686,10,0
TXN04633,2026-01-11 09:15:00,Withdrawal,3141.34,Kolkata,53,970,24,0
TXN01127,2026-01-11 09:15:00,Transfer,142.84,Bengaluru,43,1318,27,0
TXN06613,2026-01-11 09:16:00,Payment,178.57,Jaipur,38,92,40,0
TXN02736,2026-01-11 09:24:00,Payment,108.87,Mumbai,24,1491,63,0
TXN03605,2026-01-11 09:26:00,Withdrawal,178.83,Chennai,29,1869,35,1
TXN05204,2026-01-11 09:28:00,Payment,80.58,Bengaluru,53,227,88,0
TXN00307,2026-01-11 09:28:00,Payment,816.63,Pune,32,2534,18,0
TXN06206,2026-01-11 09:31:00,Payment,203.87,Chennai,61,821,61,0
TXN08277,2026-01-11 09:32:00,Transfer,121.43,Jaipur,44,1588,77,0
TXN03752,2026-01-11 09:33:00,Payment,608.23,Pune,18,1184,69,0
TXN07621,2026-01-11 09:43:00,Transfer,1490.04,Delhi,62,885,48,0
TXN06431,2026-01-11 09:44:00,Withdrawal,338.38,Delhi,20,487,115,0
TXN00032,2026-01-11 09:47:00,Withdrawal,596.87,Chennai,60,976,17,0
TXN04260,2026-01-11 09:53:00,Withdrawal,187.16,Jaipur,26,680,58,0
TXN05685,2026-01-11 09:57:00,Withdrawal,207.5,Hyderabad,32,569,84,0
TXN07124,2026-01-11 10:00:00,Payment,237.94,Delhi,28,1275,122,0
TXN07725,2026-01-11 10:00:00,Withdrawal,73.46,Mumbai,54,773,74,0
TXN00523,2026-01-11 10:07:00,Payment,57.39,Ahmedabad,62,420,46,0
TXN06072,2026-01-11 10:15:00,Transfer,61.27,Bengaluru,56,576,53,1
TXN04054,2026-01-11 10:17:00,Transfer,229.72,Chennai,19,1192,61,0
TXN03343,2026-01-11 10:28:00,Payment,155.63,Jaipur,41,969,112,0
TXN00168,2026-01-11 10:29:00,Withdrawal,387.62,Mumbai,22,1388,54,0
TXN09797,2026-01-11 10:31:00,Withdrawal,158.29,Chennai,36,341,23,0
TXN07644,2026-01-11 10:33:00,Payment,12.23,Delhi,37,410,19,0
TXN02257,2026-01-11 10:33:00,Payment,127.41,Pune,50,1467,19,0
TXN07329,2026-01-11 10:34:00,Payment,778.9,Delhi,49,1118,64,0
TXN08152,2026-01-11 10:35:00,Payment,95.01,Jaipur,29,790,89,0
TXN02341,2026-01-11 10:36:00,Withdrawal,46.72,Jaipur,49,1743,24,0
TXN03286,2026-01-11 10:37:00,Transfer,3190.41,Mumbai,50,892,23,0
TXN01457,2026-01-11 10:38:00,Payment,126.54,Ahmedabad,22,625,25,0
TXN08724,2026-01-11 10:40:00,Payment,597.93,Jaipur,38,717,112,0
TXN00218,2026-01-11 10:42:00,Withdrawal,1640.49,Mumbai,50,1584,9,0
TXN05776,2026-01-11 10:43:00,Payment,252.08,Mumbai,67,670,30,0
TXN09416,2026-01-11 10:44:00,Payment,195.18,Bengaluru,54,1059,14,0
TXN00634,2026-01-11 10:51:00,Payment,141.31,Chennai,38,1108,34,0
TXN08651,2026-01-11 10:55:00,Withdrawal,201.93,Kolkata,51,460,31,0
TXN04668,2026-01-11 10:55:00,Transfer,520.46,Delhi,65,1453,106,0
TXN04889,2026-01-11 10:56:00,Payment,96.81,Mumbai,64,1122,9,0
TXN08898,2026-01-11 10:57:00,Transfer,290.99,Pune,53,293,25,0
TXN00685,2026-01-11 11:03:00,Payment,152.01,Bengaluru,60,272,41,0
TXN09772,2026-01-11 11:05:00,Withdrawal,233.29,Jaipur,46,724,28,0
TXN05276,2026-01-11 11:09:00,Withdrawal,78.99,Ahmedabad,28,652,41,0
TXN07550,2026-01-11 11:09:00,Payment,312.38,Kolkata,43,875,44,0
TXN03654,2026-01-11 11:10:00,Transfer,9.87,Chennai,47,1834,64,0
TXN03581,2026-01-11 11:14:00,Payment,564.89,Jaipur,43,1163,45,0
TXN01412,2026-01-11 11:18:00,Payment,55.79,Hyderabad,31,1658,7,0
TXN06247,2026-01-11 11:19:00,Withdrawal,153.45,Delhi,54,1195,92,0
TXN00185,2026-01-11 11:20:00,Payment,79.33,Chennai,31,2949,22,0
TXN01287,2026-01-11 11:23:00,Payment,578.19,Mumbai,57,1226,14,0
TXN06979,2026-01-11 11:25:00,Withdrawal,147.1,Jaipur,65,604,59,0
TXN01226,2026-01-11 11:25:00,Payment,694.25,Bengaluru,59,2173,166,0
TXN00866,2026-01-11 11:33:00,Payment,220.23,Kolkata,22,1793,56,0
TXN05333,2026-01-11 11:47:00,Transfer,84.36,Mumbai,36,378,143,0
TXN04501,2026-01-11 11:48:00,Transfer,1474.86,Jaipur,50,853,28,0
TXN02517,2026-01-11 11:50:00,Payment,326.94,Chennai,64,715,73,0
TXN09588,2026-01-11 11:55:00,Payment,473.42,Hyderabad,28,536,81,0
TXN07821,2026-01-11 11:56:00,Withdrawal,71.45,Delhi,31,2640,86,0
TXN04676,2026-01-11 11:58:00,Payment,33.23,Ahmedabad,18,1371,33,0
TXN01957,2026-01-11 11:58:00,Transfer,292.15,Chennai,69,1642,25,0
TXN09522,2026-01-11 11:58:00,Transfer,220.53,Delhi,33,488,19,0
TXN08623,2026-01-11 12:00:00,Payment,153.99,Delhi,65,2325,35,0
TXN08434,2026-01-11 12:02:00,Payment,115.65,Hyderabad,24,2934,48,0
TXN00300,2026-01-11 12:03:00,Transfer,1715.12,Mumbai,31,360,31,0
TXN09871,2026-01-11 12:08:00,Transfer,219.59,Hyderabad,34,972,46,1
TXN04344,2026-01-11 12:09:00,Transfer,36.3,Bengaluru,57,1095,59,0
TXN03274,2026-01-11 12:12:00,Payment,274.98,Ahmedabad,58,1458,33,0
TXN02616,2026-01-11 12:20:00,Transfer,1479.82,Jaipur,24,791,32,1
TXN01370,2026-01-11 12:25:00,Payment,66.23,Chennai,46,542,11,0
TXN02472,2026-01-11 12:25:00,Transfer,168.38,Delhi,30,925,45,0
TXN00464,2026-01-11 12:26:00,Payment,280.25,Kolkata,28,846,8,0
TXN01658,2026-01-11 12:29:00,Transfer,216.8,Hyderabad,64,270,24,0
TXN01402,2026-01-11 12:44:00,Payment,135.41,Kolkata,37,720,59,0
TXN03721,2026-01-11 12:48:00,Payment,207.57,Jaipur,32,991,50,0
TXN05745,2026-01-11 12:51:00,Payment,98.65,Jaipur,63,458,40,0
TXN02498,2026-01-11 12:54:00,Transfer,444.53,Mumbai,36,867,31,0
TXN04584,2026-01-11 12:55:00,Withdrawal,30.6,Jaipur,34,862,40,0
TXN07553,2026-01-11 13:00:00,Withdrawal,355.09,Bengaluru,66,854,44,1
TXN06249,2026-01-11 13:00:00,Payment,85.19,Hyderabad,26,1679,64,0
TXN04749,2026-01-11 13:06:00,Withdrawal,84.68,Bengaluru,40,576,79,0
TXN08360,2026-01-11 13:08:00,Withdrawal,27.66,Delhi,25,2484,29,0
TXN02317,2026-01-11 13:10:00,Payment,342.91,Jaipur,69,737,38,0
TXN05775,2026-01-11 13:11:00,Payment,191.0,Chennai,28,1268,69,0
TXN09546,2026-01-11 13:13:00,Payment,6.99,Mumbai,69,1351,31,0
TXN05843,2026-01-11 13:14:00,Payment,16.86,Ahmedabad,58,498,17,0
TXN00199,2026-01-11 13:14:00,Payment,337.65,Hyderabad,57,1961,58,0
TXN04648,2026-01-11 13:15:00,Payment,491.33,Bengaluru,20,1425,85,0
TXN03184,2026-01-11 13:16:00,Payment,469.86,Chennai,41,645,13,0
TXN08315,2026-01-11 13:19:00,Payment,1240.27,Bengaluru,32,747,34,0
TXN03960,2026-01-11 13:21:00,Payment,98.74,Chennai,27,1016,77,0
TXN06731,2026-01-11 13:21:00,Withdrawal,765.9,Bengaluru,21,1007,57,0
TXN05554,2026-01-11 13:22:00,Payment,291.64,Ahmedabad,64,202,45,0
TXN07508,2026-01-11 13:22:00,Transfer,218.34,Jaipur,61,890,24,0
TXN04733,2026-01-11 13:25:00,Payment,114.35,Mumbai,30,181,50,0
TXN05662,2026-01-11 13:27:00,Payment,40.67,Kolkata,28,991,28,0
TXN02883,2026-01-11 13:28:00,Payment,424.88,Bengaluru,41,284,23,0
TXN08209,2026-01-11 13:29:00,Withdrawal,437.64,Mumbai,52,954,18,0
TXN01103,2026-01-11 13:29:00,Payment,236.7,Jaipur,19,1432,91,0
TXN07595,2026-01-11 13:29:00,Payment,96.45,Jaipur,63,668,33,0
TXN02292,2026-01-11 13:31:00,Withdrawal,219.02,Delhi,54,1488,18,0
TXN00095,2026-01-11 13:32:00,Payment,53.12,Delhi,50,306,27,0
TXN02860,2026-01-11 13:33:00,Payment,94.94,Mumbai,64,334,48,0
TXN06314,2026-01-11 13:38:00,Payment,33.27,Bengaluru,52,935,8,0
TXN06339,2026-01-11 13:42:00,Payment,483.67,Mumbai,20,995,126,0
TXN02721,2026-01-11 13:43:00,Payment,140.49,Ahmedabad,44,351,108,0
TXN00596,2026-01-11 13:45:00,Payment,371.79,Bengaluru,24,1142,59,0
TXN02711,2026-01-11 13:46:00,Payment,391.88,Delhi,64,1599,7,0
TXN01325,2026-01-11 13:46:00,Payment,1989.88,Pune,51,548,84,0
TXN06878,2026-01-11 13:48:00,Transfer,333.88,Mumbai,55,129,34,0
TXN06435,2026-01-11 13:49:00,Transfer,1155.95,Bengaluru,60,503,112,0
TXN02355,2026-01-11 13:51:00,Payment,90.74,Bengaluru,25,1341,51,0
TXN05869,2026-01-11 13:52:00,Payment,549.09,Hyderabad,32,618,97,0
TXN02280,2026-01-11 13:52:00,Withdrawal,2211.29,Chennai,33,2087,26,0
TXN06802,2026-01-11 13:53:00,Payment,348.05,Jaipur,51,418,74,0
TXN05147,2026-01-11 13:58:00,Payment,137.9,Bengaluru,36,2071,39,0
TXN00017,2026-01-11 14:02:00,Payment,98.75,Chennai,62,397,14,1
TXN09167,2026-01-11 14:03:00,Payment,75.29,Kolkata,55,1465,38,0
TXN03911,2026-01-11 14:05:00,Payment,1042.32,Bengaluru,47,771,89,0
TXN05999,2026-01-11 14:05:00,Payment,122.37,Chennai,50,541,55,0
TXN05503,2026-01-11 14:06:00,Payment,674.96,Hyderabad,41,803,26,0
TXN03929,2026-01-11 14:09:00,Transfer,15.08,Mumbai,19,1077,17,1
TXN08841,2026-01-11 14:09:00,Withdrawal,20.99,Jaipur,68,734,41,0
TXN06549,2026-01-11 14:10:00,Payment,517.7,Kolkata,22,1405,37,0
TXN02034,2026-01-11 14:10:00,Payment,441.17,Ahmedabad,50,611,32,0
TXN03155,2026-01-11 14:10:00,Transfer,364.97,Hyderabad,30,1396,16,0
TXN08473,2026-01-11 14:10:00,Payment,50.97,Kolkata,37,536,12,0
TXN07545,2026-01-11 14:16:00,Withdrawal,255.26,Chennai,68,844,60,0
TXN09369,2026-01-11 14:24:00,Transfer,202.25,Pune,27,2490,121,0
TXN07605,2026-01-11 14:25:00,Transfer,439.55,Mumbai,26,298,132,0
TXN09538,2026-01-11 14:28:00,Transfer,52.09,Pune,56,1140,64,0
TXN00202,2026-01-11 14:30:00,Withdrawal,54.07,Ahmedabad,60,828,57,0
TXN01951,2026-01-11 14:30:00,Payment,28.92,Hyderabad,50,1080,121,0
TXN08693,2026-01-11 14:32:00,Payment,80.12,Mumbai,25,489,10,0
TXN08293,2026-01-11 14:38:00,Transfer,717.03,Mumbai,44,593,72,0
TXN03495,2026-01-11 14:39:00,Payment,69.91,Chennai,23,295,90,0
TXN02020,2026-01-11 14:44:00,Transfer,105.22,Delhi,18,146,81,0
TXN06175,2026-01-11 14:45:00,Payment,763.62,Kolkata,32,119,29,1
TXN05759,2026-01-11 14:45:00,Transfer,200.36,Jaipur,41,2087,26,0
TXN02207,2026-01-11 14:46:00,Payment,105.95,Hyderabad,34,691,26,0
TXN04706,2026-01-11 14:46:00,Payment,29.19,Hyderabad,43,409,20,0
TXN04613,2026-01-11 14:49:00,Withdrawal,68.41,Pune,42,1762,39,0
TXN00256,2026-01-11 14:52:00,Transfer,40.64,Bengaluru,60,1216,102,0
TXN05070,2026-01-11 14:53:00,Payment,564.27,Bengaluru,48,528,13,0
TXN09301,2026-01-11 14:54:00,Transfer,1175.99,Delhi,21,933,84,0
TXN02404,2026-01-11 14:57:00,Transfer,145.16,Hyderabad,41,197,63,0
TXN02067,2026-01-11 14:58:00,Transfer,358.85,Delhi,30,1298,7,0
TXN07040,2026-01-11 14:58:00,Transfer,50.08,Kolkata,39,676,6,1
TXN00973,2026-01-11 15:00:00,Transfer,800.13,Delhi,67,781,66,0
TXN00317,2026-01-11 15:01:00,Payment,92.3,Kolkata,24,452,14,0
TXN08862,2026-01-11 15:03:00,Payment,166.19,Pune,60,1245,90,0
TXN09581,2026-01-11 15:07:00,Payment,449.5,Chennai,67,1017,85,0
TXN03054,2026-01-11 15:08:00,Withdrawal,129.1,Jaipur,34,397,119,0
TXN01152,2026-01-11 15:10:00,Payment,145.51,Mumbai,30,535,99,0
TXN07859,2026-01-11 15:18:00,Transfer,235.64,Ahmedabad,35,357,17,0
TXN00081,2026-01-11 15:24:00,Payment,29.26,Hyderabad,39,1560,27,0
TXN05351,2026-01-11 15:29:00,Withdrawal,699.97,Bengaluru,66,1301,100,0
TXN03174,2026-01-11 15:32:00,Payment,64.51,Bengaluru,51,955,48,0
TXN09879,2026-01-11 15:32:00,Payment,90.03,Chennai,69,825,63,0
TXN09129,2026-01-11 15:33:00,Transfer,312.39,Chennai,22,404,39,0
TXN07210,2026-01-11 15:33:00,Payment,420.16,Delhi,39,1209,9,0
TXN02715,2026-01-11 15:34:00,Withdrawal,105.17,Jaipur,19,327,44,0
TXN02285,2026-01-11 15:36:00,Transfer,412.08,Mumbai,31,1299,112,0
TXN04037,2026-01-11 15:37:00,Transfer,1883.27,Bengaluru,42,1336,100,0
TXN01557,2026-01-11 15:42:00,Withdrawal,142.09,Pune,41,1875,3,0
TXN03618,2026-01-11 15:42:00,Transfer,350.4,Mumbai,31,404,86,0
TXN08844,2026-01-11 15:46:00,Payment,313.98,Hyderabad,65,658,41,0
TXN04938,2026-01-11 15:48:00,Payment,940.67,Chennai,32,422,45,0
TXN06897,2026-01-11 15:58:00,Payment,29.67,Delhi,63,880,18,0
TXN07558,2026-01-11 16:00:00,Payment,64.74,Bengaluru,37,577,34,0
TXN05814,2026-01-11 16:02:00,Payment,125.25,Chennai,18,683,151,0
TXN09072,2026-01-11 16:03:00,Withdrawal,329.41,Delhi,62,747,27,0
TXN05405,2026-01-11 16:04:00,Payment,97.52,Delhi,45,1007,26,0
